text,actors,directors,label
tony musante is a writer is stalked by a serial killer after witnessing a murder attempt on one woman s life in this mystery thriller written and directed by dario argento,[],['dario argento'],0
two acquaintances decide to take their relationship to the next level minus the emotional baggage,[],[],0
two cowboys accept a job during which they develop a forbidden relationship with one another,[],[],0
two good friends mike and sully team up to scare as many children as possible but encounter something that no one has ever encountered before in this film,[],[],1
two star crossed lovers from rival gangs try to find a life beyond the hate in this musical classic,[],[],0
two warriors are after a magical sword in this chinese martial arts film starring chow yun fat and michelle yeoh,"['chow yun fat', 'michelle yeoh']",[],1
tyler perry breaks out of his dress and takes on the role of the famous detective from the james patterson novels in this 2012 action crime movie,['tyler perry'],[],1
tyler perry directed this 2010 movie based on the play by ntozake shange and starring janet jackson and whoopi goldberg,"['janet jackson', 'whoopi goldberg']",['tyler perry'],1
vin diesel and his gang are planning a massive heist to buy their freedom while in the sights of a powerful brazilian drug lord and a dangerous federal agent in the 2011 installment of this movie series,['vin diesel'],[],1
vin diesel is the voice of an alien robot that a young boy is trying to save from being destroyed by the government in this 1999 animated feature,['vin diesel'],[],1
vincente minnelli directed and gene kelly stars in this musical romance about three friends looking for work in france,['gene kelly'],['vincente minnelli'],1
walter matthau tries to get his uptight friend and roommate jack lemmon to have a little fun and relax more in this hilarious neil simon comedy,"['walter matthau', 'jack lemmon']",['neil simon'],1
werner herzog wrote and directed this biographical documentary about timothy treadwell and amie huguenard bear activists who were killed while living among them in alaska,[],['werner herzog'],1
wes anderson s adaptation of roald dahl s popular children s book about a fox who must help his friends and family survive the onslaught of local farmers,[],['wes anderson'],1
what s that action romantic comedy with jennifer aniston and gerard butler where he has to kill his ex wife,"['jennifer aniston', 'gerard butler']",[],1
what s that animated film with the ship in the museum based on an old comic book with the blond kid,[],[],0
what s that aronofsky film with natalie portman about the ballerina who is having hallucinations building up to the final and most intense role in her career,['natalie portman'],['aronofsky'],1
what s that awesome funny movie with jennifer anniston the guys start a pyramid scheme and almost get fired one man is named michael bolton,['jennifer anniston'],[],1
what s that kevin smith movie with bruce willis where he s searching for a rare baseball card,['bruce willis'],['kevin smith'],0
what s that movie that has keanu reeves and he s driving a bus and must stay at a speed of greater than 50 miles per hour,['keanu reeves'],[],0
what s that movie were patrick swayze dies and he talks to his wife played by demi moore through whoopi goldberg,"['patrick swayze', 'demi moore', 'whoopi goldberg']",[],1
what s that movie where all of the zoo animals join the circus and perform in front of a giant crowd in stunning fashion,[],[],1
what s that newer movie that quentin tarantino put out i think it has rza fighting kung fu style,[],['quentin tarantino'],1
what s that stop animation movie with the creepy dolls with button eyes she travels to an alternate universe where her mother seems nice but is evil,[],[],0
what s that stupid overrated movie about interplanetary fighting there are jedis and one of the main characters is harrison ford,['harrison ford'],[],0
what s that super slow paced movie with ryan gostling where nobody says anything the whole time,['ryan gostling'],[],0
what s that sweet animated movie with the lizard voiced by johnny depp it has an awesome reference to fear and loathing at the beginning,['johnny depp'],[],1
what s the 2011 movie with rob pattinson about a man who runs away with the circus and falls in love with the boss wife,['rob pattinson'],[],1
what s the bogart film where he runs into some bandits who claim to be policia yet have no badges,['bogart'],[],0
what s the camp comedy musical classic that features susan sarandon s first role and the song time warp,['susan sarandon'],[],1
what s the classic film where brando tells his backstabbing brother that he could ve been a contender,['brando'],[],1
what s the comedy classic where a serious director decides to throw it all away and hit the streets as a bum,[],[],0
what s the comedy where three disgruntled white collar workers scheme to slowly steal from their company,[],[],0
what s the film classic about a group of men who drive highly explosive material a long distance,[],[],1
what s the horror movie where a new chemical agent turns a town into zombie like creatures,[],[],0
what s the italian film that is made up of cartoons set to classical music a la fantasia,[],[],1
what s the movie about a poor boy who becomes a rich man but all he wants is his childhood sled,[],[],0
what s the movie about zimba leaving his jungle after believing he was responsible for his father s death,[],[],0
what s the movie based on a shakespeare play where the moor of venice doubts the virtue of his wife,[],[],0
what s the movie based on a true story about the mod s involvement in the history of las vegas,[],[],1
what s the movie called with kristen wiig is the one where she is jealous about her friend getting married,['kristen wiig'],[],0
what s the movie comedy based on a true story about a man who frequently escapes prison,[],[],1
what s the movie i always confuse with goodfellas its by the same director and its about gangsters running gambling in las vegas,[],[],0
what s the movie starring nathan lane and matthew broderick in which the intentionally try to create the worlds worst play,"['nathan lane', 'matthew broderick']",[],0
what s the movie that has a main cast of nothing but girls in a mental institute who live in an alternate reality and stars emily browning and vanessa hudgens,"['emily browning', 'vanessa hudgens']",[],1
what s the movie that takes place in roadside diner and is about the ultimate fight of heaven and humanity,[],[],1
what s the movie where a film crew stumbles on a heck of a big monkey,[],[],0
what s the movie where a group of elite military personnel must save a major city from aliens,[],[],0
what s the movie where a younger brother excels at boxing to make up for the failure of his older brother,[],[],1
what s the movie where brad pitt and morgan freeman track a moralistic killer in chicago,"['brad pitt', 'morgan freeman']",[],1
what s the movie where two detectives are searching for a serial killer and it ends with a tragic surprise in a box,[],[],1
what s the movie with jake gyllenhaal when he plays a prince in the desert and almost gets killed,['jake gyllenhaal'],[],1
what s the movie with john hurt and mickey rourke about the man who helps the gods beat the titans,"['john hurt', 'mickey rourke']",[],1
what s the movie with john wayne where you re not sure if he s going to rescue or kill a girl,['john wayne'],[],0
what s the movie with natalie portman and mila kunis about a ballet show and mila kunis character is crazy,"['natalie portman', 'mila kunis', 'mila kunis']",[],0
what s the movie with russell crowe playing a genius mathematician who gets a job in cryptography,['russell crowe'],[],1
what s the name of that buddy cop film where will ferrell and mark wahlberg try to stop bad bankers from raiding the police s pension fund,"['will ferrell', 'mark wahlberg']",[],0
what s the name of that famous marlon brando film where he says i coulda been a contender,['marlon brando'],[],1
what s the name of that martial film by ang lee where chow yun fat hunts for a sword in the hands of ziyi zhang,"['chow yun fat', 'ziyi zhang']",['ang lee'],0
what s the name of that movie that has a dog in it named toto,[],[],0
what s the name of that movie that has guy in the wheelchair and that actress from aliens and they re on an alien planet that s full of animals and plants,[],[],0
what s the name of that movie where a bunch of kids from england end up on a boat and one of them turns into a dragon,[],[],0
what s the name of that movie where the kid has to use a laser sword to fight off that guy with the really creepy voice,[],[],0
what s the name of that pixar film where that old man ties countless balloons to his home,[],[],1
what s the name of the animated kids movie about a lizard voiced by johnny depp,['johnny depp'],[],0
what s the name of the classic movie where no one believes the guy who claims to be santa claus,[],[],0
what s the name of the comedy where jennifer anniston plays a sexually deviant character,['jennifer anniston'],[],0
what s the name of the family movie where a man with two kids takes care of lots of penguins in his apartment,[],[],0
what s the name of the first movie in which johnny depp stars as captain jack sparrow,['johnny depp'],[],1
what s the name of the first pixar movie where tim allen and tom hanks voice woody and buzz lightyear,"['tim allen', 'tom hanks']",[],1
what s the name of the movie that depicts a man trying to find a woman in his dream and leads him through a totalitarian government ran country,[],[],0
what s the name of the movie where a giant green lizard goes on a rampage in a city,[],[],0
what s the name of the movie with morgan freeman and brad pitt playing investigators hunting a religious serial killer in the big city,"['morgan freeman', 'brad pitt']",[],1
what s the name of the movie with the guy who builds a son out of wood and his nose gets really long when he lies,[],[],0
what s the name of the remake of moe larry and curly where larry david plays a nun,['larry david'],[],0
what s the name the movie with ginnifer goodwin and kate hudson where a unlucky in love girl falls in love with her best friend s fiance,"['ginnifer goodwin', 'kate hudson']",[],1
what s the one with that guy from the matrix and the girl from titanic where they try to save the world,[],[],0
what s the recent movie in which amy adams is the estranged adult child of clint eastwood s character who is heavy into the baseball world and she meets a guy along the way,"['amy adams', 'clint eastwood']",[],1
what s the science fiction movie with adrien brody in which they make new animals by mixing together other animals,['adrien brody'],[],1
what s the soderbergh movie that traces a deadly virus as it makes its way around the globe,[],['soderbergh'],1
what s the terry gilliam movie that stars bruce willis and has to do with time travel and brad pitt s anarchist group,"['bruce willis', 'brad pitt']",['terry gilliam'],1
what s the title of wes craven s horror film where serial killer freddy krueger kills people in their dreams,[],['wes craven'],0
what s the trippy fellini movie that is about a director trying to make a movie among various distractions,[],['fellini'],0
what s the true life movie starring johnny depp about the ringleader of a massive drug cartel,['johnny depp'],[],1
what s the truffaut movie about a theater troupe that tries to mount plays during the nazi occupation,[],['truffaut'],0
what s the ultra violent chinese film that ends in a prolonged shootout between cops and bad guys in a hospital,[],[],0
what s the violent coen brothers movie where a guy who finds a lot of money also attracts a killer,[],['coen brothers'],0
what s the violent movie where ryan goslin does all sorts of nasty stuff to bad guys to protect a wife and kid,['ryan goslin'],[],0
what 1930 ernst lubitsch film starring jeanette macdonald took place in a famous european gambling city and featured the song beyond the blue horizon,['jeanette macdonald'],['ernst lubitsch'],1
what 1931 film featured a man hunt in germany for a child killer aided by police and other criminals alike,[],[],0
what 1931 movie depicts the creation of an monster made up of parts of dead people,[],[],0
what 1934 jean vigo film called one of the best of all time starred michel simon as p re jules,['michel simon'],['jean vigo'],1
what 1935 musical starred groucho marx chico marx harpo marx kitty carlisle and allan jones,"['groucho marx chico marx harpo marx kitty carlisle', 'allan jones']",[],1
what 1937 french war film is directed by jean renoir and about french officers attempting to escape pow camp,[],['jean renoir'],1
what 1938 howard hawks romantic comedy starred katharine hepburn cary grant charles ruggles and barry fitzgerald,"['katharine hepburn cary grant charles ruggles', 'barry fitzgerald']",['howard hawks'],1
what 1939 frank capra drama stars james stewart jean arthur claude rains edward arnold and thomas mitchell,"['james stewart jean arthur claude rains edward arnold', 'thomas mitchell']",['frank capra'],1
what 1939 oscar winning civil war era movie was based on a novel by author margaret mitchell,[],[],1
what 1939 victor fleming movie centers around a girl named dorothy who gets swept away to a magical land,[],['victor fleming'],1
what 1940 dramatic movie depicted a poor midwest family that is forced off their land,[],[],0
what 1940 romantic comedy centers around a newspaper editor who tries to keep his ace reporter ex wife from remarrying,[],[],0
what 1941 john huston crime drama starred humphrey bogart mary astor peter lorre and gladys george,"['humphrey bogart mary astor peter lorre', 'gladys george']",['john huston'],1
what 1941 orson welles movie garnered him an oscar for best writing along with writing partner herman j mankiewicz,[],['orson welles'],1
what 1942 best picture oscar winning film was set in unoccupied africa during the early days of world war ii,[],[],1
what 1942 michael curtiz romantic war drama featured humphrey bogart ingrid bergman and paul henreid,"['humphrey bogart ingrid bergman', 'paul henreid']",['michael curtiz'],1
what 1942 movie garnered a best music original song oscar win to irving berlin for his song white christmas,[],[],1
what 1942 romance centers around a complicated love affair set in africa during the early days of world war ii,[],[],1
what 1942 romance movie set during world war ii and directed by michael curtiz won 3 oscars,[],['michael curtiz'],1
what 1945 elia kazan film centers around a young woman coming of age during the early 1900 s,[],['elia kazan'],1
what 1945 movie centered around a woman who is tempted to cheat on her husband with a stranger in a railway station,[],[],0
what 1946 frank capra movie centers around the life of george bailey in bedford falls,[],['frank capra'],1
what 1946 john huston documentary marked the final entry in a trilogy of films he produced for the u s government,[],['john huston'],1
what 1948 film centers around a man driving his cattle when his adopted son turns against him,[],[],0
what 1948 movie that won 3 oscars stars humphrey bogart prospecting for gold in mexico,['humphrey bogart'],[],1
what 1949 george cukor romantic comedy centered around a husband and wife working as opposing lawyers in a case involving a woman who shot her husband,[],['george cukor'],1
what 1950 george sidney biopic won the oscar for best music scoring of a musical picture,[],['george sidney'],1
what 1950 joseph l mankiewicz movie garnered a total of six oscar wins including best writing and best directing for mankiewicz and best picture,[],['joseph l mankiewicz'],1
what 1951 george stevens movie centers around a poor boy working for his rich uncle and ends up falling in love with two women,[],['george stevens'],1
what 1952 fred zinnemann western movie garnered a best leading actor oscar win for gary cooper,['gary cooper'],['fred zinnemann'],1
what 1953 crime drama depicts a tough cop taking on a politically powerful crime syndicate,[],[],1
what 1953 movie centers on an army despatch rider who discovers a woman and her son living in the midst of warring apaches,[],[],1
what 1953 western was based on the 1949 novel of the same name by jack schaefer,[],[],0
what 1954 classic did barbara streisand remake as a rock musical in the 70 s with kris kristofferson and director frank pierson,"['barbara streisand', 'kris kristofferson']",['frank pierson'],1
what 1954 elia kazan crime movie depicted an ex prize fighter turned longshoreman struggling to stand up to corrupt union bosses,[],['elia kazan'],1
what 1956 walter lang film starred yul brynner and deborah kerr as the titular characters,"['yul brynner', 'deborah kerr']",['walter lang'],1
what 1957 drama features an aging professor confronting the emptiness of his existence after having living a life marked by coldness,[],[],0
what 1957 king vidor movie starring audrey hepburn and henry fonda centered around napoleon s tumultuous relations with russia,"['audrey hepburn', 'henry fonda']",['king vidor'],1
what 1957 stanley donen romantic comedy starred audrey hepburn fred astaire kay thompson and michel auclair,"['audrey hepburn fred astaire kay thompson', 'michel auclair']",['stanley donen'],1
what 1958 alfred hitchcock film based on a novel by boileau narcejac starred james stewart as detective john scottie ferguson,['james stewart'],['alfred hitchcock'],1
what 1958 alfred hitchcock movie thriller featured james stewart kim novak and barbara bel geddes,"['james stewart kim novak', 'barbara bel geddes']",['alfred hitchcock'],1
what 1959 billy wilder comedy features tony curtis and jack lemmon as musicians who witness a mob hit,"['tony curtis', 'jack lemmon']",['billy wilder'],1
what 1959 billy wilder comedy starred marilyn monroe tony curtis jack lemmon and george raft,"['marilyn monroe tony curtis jack lemmon', 'george raft']",['billy wilder'],1
what 1960 french horror film directed by georges franju created massive controvery upon its release,[],['georges franju'],1
what 1960 stanley kubrick biopic centered around a slave that leads a violent revolt against the decadent roman republic,[],['stanley kubrick'],1
what 1961 musical drama centers around two youngsters from rival nyc gangs who fall in love,[],[],1
what 1961 robert rossen sport drama starred paul newman jackie gleason piper laurie and george c scott,"['paul newman jackie gleason piper laurie', 'george c scott']",['robert rossen'],1
what 1962 classic western film stars both jimmy stewart and john wayne and was nominated for an oscar,"['jimmy stewart', 'john wayne']",[],1
what 1962 david lean biopic tells the story of a flamboyant and controversial british military figure,[],['david lean'],1
what 1964 movie features julie andrews as a magical nanny who works for a banker,['julie andrews'],[],1
what 1965 cartoon is a timeless classic starring the lovable charlie brown and his dog snoopy,[],[],1
what 1965 george cukor film garnered him a best director oscar win and won the oscar for best picture,[],['george cukor'],1
what 1965 musical based on a rogers and hammerstein musical of the same name features the von trapp family singers,[],[],1
what 1965 robert stevenson movie starred hayley mills dean jones dorothy provine and roddy mcdowall,"['hayley mills dean jones dorothy provine', 'roddy mcdowall']",['robert stevenson'],1
what 1966 ingmar bergman film centered around a nurse who is charge of an actress,[],['ingmar bergman'],1
what 1966 james hill family drama centered around a husband and wife raising a lion cub,[],['james hill'],1
what 1966 sergio leone western adventure movie featured clint eastwood and eli wallach in a bounty hunting scam,"['clint eastwood', 'eli wallach']",['sergio leone'],0
what 1967 arthur penn biopic starred warren beatty faye dunaway michael j pollard and gene hackman,"['warren beatty faye dunaway michael j pollard', 'gene hackman']",['arthur penn'],1
what 1967 movie stars elizabeth taylor and richard burton about someone who needs to get married so the sister can get married too,"['elizabeth taylor', 'richard burton']",[],1
what 1967 musical comedy follows the adventures of the beatles on a special charter bus,[],[],1
what 1967 romantic comedy depicts robert redford as a young lawyer and jane fonda as his vivacious wife,"['robert redford', 'jane fonda']",[],1
what 1968 gene saks comedy was written by neil simon and starred jack lemmon and walter matthau,"['jack lemmon', 'walter matthau']",['gene saks'],1
what 1968 sergio leone western adventure featured a mysterious stranger with a harmonica who protects a widow,[],['sergio leone'],1
what 1969 american road movie was written by peter fonda dennis hopper and terry southern,[],[],1
what 1969 western garnered a best leading actor oscar win for john wayne in his role as rooster cogburn,['john wayne'],[],1
what 1970 movie takes place in 1825 and centers around an english aristocrat who is captured by indians,[],[],1
what 1970 oscar winner for best picture also garnered a best leading actor oscar win for george c scott,['george c scott'],[],1
what 1970 robert altman movie about the korean war spawned a long running television series,[],['robert altman'],1
what 1971 comedy centers around a young rich man obsessed with death until he meets an interesting woman at a funeral,[],[],1
what 1971 musical takes place in pre revolutionary russia and stars topol norma crane and leonard frey,"['topol norma crane', 'leonard frey']",[],1
what 1971 sergio martino thriller centers around the death of a millionaire and then to the death of his suddenly rich wife,[],['sergio martino'],1
what 1972 movie starred john wayne roscoe lee browns bruce dern colleen dewhurst and alfred barker jr,"['john wayne roscoe lee browns bruce dern colleen dewhurst', 'alfred barker jr']",[],1
what 1972 romantic comedy centered around the accidental mix up of four identical overnight bags,[],[],0
what 1972 romantic drama starred marlon brando and maria schneider as a couple with a relationship based only on sex,"['marlon brando', 'maria schneider']",[],1
what 1973 francois truffaut romantic comedy starred jacqueline bisset and jean pierre leaud and valentina cortese,"['jacqueline bisset', 'jean pierre leaud', 'valentina cortese']",['francois truffaut'],1
what 1973 george roy hill oscar winning film featured paul newman robert redford and robert shaw,"['paul newman robert redford', 'robert shaw']",['george roy hill'],1
what 1973 movie starred barbara streisand and robert redford as a couple with a wonderful romance but different political views that eventually drive them apart,"['barbara streisand', 'robert redford']",[],1
what 1974 american comedy film directed by mel brooks was a parody of the classical frankenstein horror fim,[],['mel brooks'],0
what 1974 billy wilder movie starred jack lemmon walter matthau susan sarandon and vincent gardenia,"['jack lemmon walter matthau susan sarandon', 'vincent gardenia']",['billy wilder'],1
what 1974 mel brooks western comedy featured cleavon little gene wilder madeline kahn and slim pickens,"['cleavon little gene wilder madeline kahn', 'slim pickens']",['mel brooks'],1
what 1974 stop motion animated tv special features kris kringle running into the heater miser,[],[],0
what 1975 steven spielberg adventure horror movie featured roy scheider robert shaw and richard dreyfuss,"['roy scheider robert shaw', 'richard dreyfuss']",['steven spielberg'],1
what 1976 marin scorsese drama centered around a mentally unstable vietnam war veteran who works nights in new york city,[],['marin scorsese'],1
what 1976 rene daalder movie centered around a high school student who resorts to murdering bullies,[],['rene daalder'],0
what 1976 richard donner horror film featured gregory peck as an american ambassador and lee remick as his wife,"['gregory peck', 'lee remick']",['richard donner'],1
what 1976 romantic comedy based on a neil simon play starred robert redford and jane fonda,"['robert redford', 'jane fonda']",[],1
what 1976 western centered around a dying gunfighter spending his last days looking for a way to die with dignity,[],[],0
what 1977 george lucas sci fi movie featured mark hamill harrison ford carrie fisher and alec guinness,"['mark hamill harrison ford carrie fisher', 'alec guinness']",['george lucas'],1
what 1977 musical drama featured john travolta as a brooklyn man who feels his only chance to get somewhere is be king of the disco floor,['john travolta'],[],0
what 1977 steven spielberg sci fi adventured found richard dreyfuss making a mountain out of mashed potatoes,['richard dreyfuss'],['steven spielberg'],0
what 1978 john carpenter horror film featured jamie lee curtis running from a crazed killer,['jamie lee curtis'],['john carpenter'],0
what 1978 richard donner sci fi flick starred christopher reeve margot kidder gene hackman and ned beatty,"['christopher reeve margot kidder gene hackman', 'ned beatty']",['richard donner'],1
what 1978 romantic comedy centers on a wealthy woman who struggles with her identity after her husband of 16 years leaves her for a younger woman,[],[],1
what 1979 movie is set in new england where a businessman is visited by three ghosts on christmas eve,[],[],1
what 1979 movie stars jon voight as an ex boxer who works as a horse trainer and raises his son,['jon voight'],[],1
what 1979 ridley scott sci fi horror movie featured sigourney weaver as part of a commercial deep space mining ship crew,['sigourney weaver'],['ridley scott'],1
what 1980 american film featured a single woman moving to san fransisco during the holidays whil trying to get her life back togeather after a divorce,[],[],0
what 1980 best picture oscar winner also garnered a best director oscar win for robert redford,['robert redford'],[],1
what 1980 harold ramis sport comedy takes place at an exclusive golf course that has a dancing gopher,[],['harold ramis'],1
what 1980 stanley kubrick film was based on a stephen king novel of the same name,[],['stanley kubrick'],1
what 1980 stanley kubrick horror movie is set in an isolated hotel and features jack nicholson as it s caretaker,['jack nicholson'],['stanley kubrick'],1
what 1981 biopic starred faye dunaway and depicted the abusive adoptive upbringing of christina crawford,['faye dunaway'],[],1
what 1981 lawrence kasdan thriller centered around the love affair of small town lawyer and his rich girlfriend,[],['lawrence kasdan'],1
what 1981 steve gordon romantic comedy starred dudley moore liza minnelli john gielgud and jill eikenberry,"['dudley moore liza minnelli john gielgud', 'jill eikenberry']",['steve gordon'],1
what 1981 terry gilliam comedy starred sean connery shelley duvall john cleese and katherine helmond,"['sean connery shelley duvall john cleese', 'katherine helmond']",['terry gilliam'],1
what 1982 best picture oscar winner also garnered a best leading actor oscar win for it s star ben kingsley,['ben kingsley'],[],1
what 1982 horror film centers around a man who seeks vengeance against the doctors who separated him against his will from his siamese twin brother,[],[],1
what 1982 ridley scott sci fi flick stars harrison ford as a man who has to track down and terminate 4 replicants,['harrison ford'],['ridley scott'],1
what 1982 sci fi thriller starred harrison ford rutger hauer sean young edward james olmos and daryl hannah,"['harrison ford rutger hauer sean young edward james olmos', 'daryl hannah']",[],1
what 1983 harold ramis comedy finds the griswold family cross country driving to theme park walley world,[],['harold ramis'],1
what 1983 horror movie revolved around a friendly st bernard dog which had contracted rabies,[],[],0
what 1983 mike nichols biopic featured meryl streep in the starring role as a metallurgy worker,['meryl streep'],['mike nichols'],1
what 1983 movie featured a family traveling across the country to visit the theme park known as wally world,[],[],1
what 1983 movie features al pacino as a cuban immigrant taking over a drug cartel,['al pacino'],[],1
what 1984 action movie is based on the invasion of a small colorado town by an alliance of the cuban and russian militarily and the some of the wolverines efforts to oust the occupiers,[],[],1
what 1984 alex cox comedy stars harry dean stanton emilio estevez olivia barash and tracey walter,"['harry dean stanton emilio estevez olivia barash', 'tracey walter']",['alex cox'],1
what 1984 alex cox cult film stars emilio estevez tracey walter and harry dean stanton,"['emilio estevez tracey walter', 'harry dean stanton']",['alex cox'],1
what 1984 barry levinson sport drama centered around an average baseball player out of nowhere to become a legendary player,[],['barry levinson'],1
what 1984 family movie featured ralph macchio as a bullied boy elisabeth shue as his girlfriend and pat morita as his mentor,"['ralph macchio', 'elisabeth shue', 'pat morita']",[],1
what 1984 historical biopic centered around a photographer trapped in cambodia during a violent time,[],[],1
what 1984 ivan reitman film featured bill murray dan aykroyd sigourney weaver annie potts and harold ramis,"['bill murray dan aykroyd sigourney weaver annie potts', 'harold ramis']",['ivan reitman'],1
what 1984 james cameron film depicted a robotic assassin from a post apocalyptic future sent back in time to eliminate a waitress,[],['james cameron'],0
what 1984 james cameron film starring arnold schwarzenegger has spawned three sequels and a television program,['arnold schwarzenegger'],['james cameron'],1
what 1984 milos forman musical biopic starred f murray abraham tom hulce and elizabeth berridge,"['f murray abraham tom hulce', 'elizabeth berridge']",['milos forman'],1
what 1985 fantasy film stars tom cruise as a boy who must stop the lord of darkness from killing all that is good in the world,['tom cruise'],[],1
what 1985 fantasy flick had tom cruise trying to keep tim curry from killing off the last of the unicorns,"['tom cruise', 'tim curry']",[],0
what 1985 harold becker coming of age movie finds a high school student wanting to be something more,[],['harold becker'],0
what 1985 john huston film featured jack nicholson and kathleen turner as professional hit people,"['jack nicholson', 'kathleen turner']",['john huston'],1
what 1985 science fiction movie has michael j fox going back in time with a delorean,['michael j fox'],[],1
what 1985 steven spielberg movie showed the life and trials of a young african american woman,[],['steven spielberg'],1
what 1986 oscar winning best picture film also earned oliver stone the best director oscar,[],['oliver stone'],1
what 1986 sports movie featured gene hackman as a coach of a high school team,['gene hackman'],[],1
what 1987 brian depalma film features kevin costner as federal agent eliot ness out to stop al capone,['kevin costner'],['brian depalma'],1
what 1987 comedy featured nicolas cage and holly hunger as a childless couple who kidnap a family member s child,"['nicolas cage', 'holly hunger']",[],1
what 1987 movie featured an evil prince his six fingered henchman and a swordsman hero named inigo montoya,[],[],1
what 1987 stanley kubrick film showed what it s like to be in the u s marine bootcamp,[],['stanley kubrick'],1
what 1988 comedy is set in toontown and features a blend of live action and animation,[],[],1
what 1988 gary marshall chick flick centered around a rich debutante and a cynical entertainer who share an enduring childhood friendship through the years,[],['gary marshall'],1
what 1988 romantic comedy centered around a baseball fan who has affair with a minor league player,[],[],1
what 1988 ron howard movie shows a reluctant dwarf playing a critical role in protecting a special baby,[],['ron howard'],1
what 1989 comedy features chevy chase as clark griswold and beverly d angelo as his wife ellen,"['chevy chase', 'beverly d angelo']",[],1
what 1989 drama starred female superstars dolly parton sally field shirley maclaine and julia roberts,"['dolly parton sally field shirley maclaine', 'julia roberts']",[],1
what 1990 american crime film featured the famous story of the rise and fall of the lucchese crime family,[],[],1
what 1990 chris columbus family comedy starred macaulay culkin joe pesci daniel stern and john heard,"['macaulay culkin joe pesci daniel stern', 'john heard']",['chris columbus'],1
what 1990 crime drama had robert de niro playing a mob type gangster named james conway,['robert de niro'],[],1
what 1990 jeannot szwarc film centered around a chicago playwright who uses self hypnosis to find the actress whose vintage portrait hangs in a grand hotel,[],['jeannot szwarc'],1
what 1990 kevin costner film garnered multiple oscar wins including best picture best director and best writing,['kevin costner'],[],1
what 1990 martin scorsese biopic centers around henry hill and his friends as they work their way up through the mob hierarchy,[],['martin scorsese'],1
what 1990 martin scorsese film featured robert deniro ray liotta and joe pesci as mobsters,"['robert deniro ray liotta', 'joe pesci']",['martin scorsese'],1
what 1990 sci fi flick centers around a man in the future who goes in for virtual vacation memories but then faces unforeseen consequences,[],[],0
what 1990 tim burton film featured johnny depp as a hairstylist and hedge trimmer and winona ryder as his love interest,"['johnny depp', 'winona ryder']",['tim burton'],1
what 1991 animated disney movie tells the tale of a love story between two unlikely lovers,[],[],1
what 1991 family comedy featuring steve martin and diane keaton was a remake of a spencer tracy classic,"['steve martin', 'diane keaton']",[],0
what 1991 movie featured jessica tandy in her best supporting actress oscar winning role of ninny threadgoode,['jessica tandy'],[],1
what 1991 musical comedy centers around characters janet and brad as they become game show contestants,[],[],1
what 1992 clint eastwood movie centered around a retired old west gunslinger who reluctantly takes one last job,['clint eastwood'],[],1
what 1992 neil jordan dramatic movie centered around a british soldier kidnapped by ira terrorists,[],['neil jordan'],0
what 1993 drama film directed by steven speilberg featured liam neeson as schindler in nazi germany,['liam neeson'],['steven speilberg'],1
what 1993 film won anna paquin then eleven the academy award for best supporting actress,['anna paquin'],[],1
what 1993 jane campion romantic drama centered on a mute woman lusted after by a local worker,[],['jane campion'],1
what 1993 steven spielberg best picture oscar winner featured liam neeson ralph fiennes and ben kingsley,"['liam neeson ralph fiennes', 'ben kingsley']",['steven spielberg'],1
what 1993 steven spielberg sci fi movie starred sam neill laura dern jeff goldblum and richard attenborough,"['sam neill laura dern jeff goldblum', 'richard attenborough']",['steven spielberg'],1
what 1993 wayne wang film shared the life histories of four asian women and their daughters,[],['wayne wang'],1
what 1994 james cameron film was partially shot on location in the florida keys u s a,[],['james cameron'],0
what 1994 jan de bont thriller centered around a young cop who tries to keep a bomb on a bus from exploding,[],['jan de bont'],1
what 1994 lawrence kasdan biopic starred kevin costner dennis quaid gene hackman and david andrews,"['kevin costner dennis quaid gene hackman', 'david andrews']",['lawrence kasdan'],1
what 1994 robert redford oscar nominated movie starred ralph fiennes john turturro and rob morrow,"['ralph fiennes john turturro', 'rob morrow']",['robert redford'],1
what 1995 chick flick starred clint eastwood as photographer robert kincaid and meryl streep as his short lived love interest,"['clint eastwood', 'meryl streep']",[],1
what 1995 dark crime movie paired morgan freeman as a veteran detective with bradd pitt as a rookie,"['morgan freeman', 'bradd pitt']",[],1
what 1995 family film centers around a pig raised by sheep dogs with a little help from farmer hoggett,[],[],0
what 1995 japanese anime science fiction film was based on the manga by masamune shirow,[],[],0
what 1995 jerry zuker romantic drama adventure features sean connery richard gere and julia ormond,"['sean connery richard gere', 'julia ormond']",['jerry zuker'],1
what 1995 john lasseter animated family film featured the voices of tom hanks and tim allen,"['tom hanks', 'tim allen']",['john lasseter'],1
what 1995 martin scorsese biopic centered around greed deception money power and murder between two mobster best friends,[],['martin scorsese'],0
what 1995 movie centers on a man on the run after committing murder who takes a journey into the spiritual world,[],[],1
what 1995 romantic comedy pairs kevin kline with meg ryan who also produced the film,"['kevin kline', 'meg ryan']",[],1
what 1995 tim robbins crime drama garnered a best leading actress oscar win for susan sarandon,"['tim robbins', 'susan sarandon']",[],1
what 1996 billy bob thornton movie centered around a lifelong hospitalized man who is released to start a new life in a small town,['billy bob thornton'],[],1
what 1996 cameron crowe romantic comedy showcased cuba gooding jr s character shouting show me the money,['cuba gooding jr'],['cameron crowe'],1
what 1996 ethan and joel coen movie garnered a best leading actress oscar win for frances mcdormand,['frances mcdormand'],"['ethan', 'joel coen']",1
